cam000005_20240107_070227,1
cam000005_20240107_070728,1
cam000005_20240107_071228,1
cam000005_20240107_071728,1
cam000005_20240107_072229,1
cam000005_20240107_072729,1
cam000005_20240107_073229,1
cam000005_20240107_073730,1
cam000005_20240107_074230,1
cam000005_20240107_074730,1
cam000005_20240107_075230,1
cam000005_20240107_075730,1
cam000005_20240107_080231,1
cam000005_20240107_080731,1
cam000005_20240107_081231,1
cam000005_20240107_081731,1
cam000005_20240107_082231,1
cam000005_20240107_082733,1
cam000005_20240107_083233,1
cam000005_20240107_083733,1
cam000005_20240107_084233,1
cam000005_20240107_084733,1
cam000005_20240107_085233,1
cam000005_20240107_085734,1
cam000005_20240107_090234,1
cam000005_20240107_090734,1
cam000005_20240107_091234,1
cam000005_20240107_091734,1
cam000005_20240107_092234,1
cam000005_20240107_092734,1
cam000005_20240107_093234,1
cam000005_20240107_093735,1
cam000005_20240107_094235,1
cam000005_20240107_094735,1
cam000005_20240107_095235,1
cam000005_20240107_095735,1
cam000005_20240107_100236,1
cam000005_20240107_100736,1
cam000005_20240107_101236,1
cam000005_20240107_101736,1
cam000005_20240107_102236,1
cam000005_20240107_102736,1
cam000005_20240107_103237,1
cam000005_20240107_103737,1
cam000005_20240107_104237,1
cam000005_20240107_104737,1
cam000005_20240107_105237,1
cam000005_20240107_105738,1
cam000005_20240107_110238,1
cam000005_20240107_110738,1
cam000005_20240107_111239,1
cam000005_20240107_111739,1
cam000005_20240107_112239,1
cam000005_20240107_112739,1
cam000005_20240107_113239,1
cam000005_20240107_113739,1
cam000005_20240107_114240,1
cam000005_20240107_114740,1
cam000005_20240107_115240,1
cam000005_20240107_115740,1
cam000005_20240107_120240,1
cam000005_20240107_120741,1
cam000005_20240107_121242,1
cam000005_20240107_121743,1
cam000005_20240107_122243,1
cam000005_20240107_122743,1
cam000005_20240107_123243,1
cam000005_20240107_123744,1
cam000005_20240107_124244,1
cam000005_20240107_124744,1
cam000005_20240107_125244,1
cam000005_20240107_125744,1
cam000005_20240107_130245,1
cam000005_20240107_130745,1
cam000005_20240107_131245,1
cam000005_20240107_131745,1
cam000005_20240107_132245,1
cam000005_20240107_132746,1
cam000005_20240107_133247,1
cam000005_20240107_133747,1
cam000005_20240107_134248,1
cam000005_20240107_134748,1
cam000005_20240107_135248,1
cam000005_20240107_135748,1
cam000005_20240107_140248,1
cam000005_20240107_140748,1
cam000005_20240107_141248,1
cam000005_20240107_141749,1
cam000005_20240107_142251,1
cam000005_20240107_142751,1
cam000005_20240107_143251,1
cam000005_20240107_143751,1
cam000005_20240107_144253,1
cam000005_20240107_144751,1
cam000005_20240107_145251,1
cam000005_20240107_145751,1
cam000005_20240107_150251,1
cam000005_20240107_150753,1
cam000005_20240107_151252,1
cam000005_20240107_151752,1
cam000005_20240107_152252,1
cam000005_20240107_152752,1
cam000005_20240107_153252,1
cam000005_20240107_153753,1
cam000005_20240107_154253,1
cam000005_20240107_154753,1
cam000005_20240107_155253,1
cam000005_20240107_155753,1
cam000005_20240107_160253,1
cam000005_20240107_160754,1
cam000005_20240107_161254,1
cam000005_20240107_161754,1
cam000005_20240107_162254,1
cam000005_20240107_162755,1
cam000005_20240107_163255,1
cam000005_20240107_163755,1
cam000005_20240107_164255,1
cam000005_20240107_164755,1
cam000005_20240107_165255,1
cam000005_20240107_165755,1
cam000005_20240107_170256,1
cam000005_20240107_170756,1
cam000005_20240107_171256,1
cam000005_20240107_171756,1
cam000005_20240107_172256,1
cam000005_20240107_172756,1
cam000005_20240107_173257,1
cam000005_20240107_173757,1
cam000005_20240107_174257,1
cam000005_20240107_174757,1
cam000005_20240107_175257,1
cam000005_20240107_175758,1
cam000005_20240107_180259,1
cam000005_20240107_180802,1
cam000005_20240107_181302,1
cam000005_20240107_181802,1
cam000005_20240107_182302,1
cam000005_20240107_182802,1
cam000005_20240107_183303,1
cam000005_20240107_183803,1
cam000005_20240107_184303,1
cam000005_20240107_184803,1
cam000005_20240107_185303,1
cam000005_20240107_185803,1
cam000005_20240107_190303,1
cam000005_20240107_190804,1
cam000005_20240107_191304,1
cam000005_20240107_191804,1
cam000005_20240107_192304,1
cam000005_20240107_192804,1
cam000005_20240107_193304,1
cam000005_20240107_193805,1
cam000005_20240107_194305,1
cam000005_20240107_194805,1
cam000005_20240107_195306,1
cam000005_20240107_195806,1
cam000005_20240107_200306,1
cam000005_20240107_200807,1
cam000005_20240107_201307,1
cam000005_20240107_201807,1
cam000005_20240107_202307,1
cam000005_20240107_202807,1
cam000005_20240107_203307,1
cam000005_20240107_203808,1
cam000005_20240107_204308,1
cam000005_20240107_204808,1
cam000005_20240107_205308,1
cam000005_20240107_205808,1
cam000005_20240107_210308,1
cam000005_20240107_210808,1
cam000005_20240107_211308,1
cam000005_20240107_211808,1
cam000005_20240107_212309,1
cam000005_20240107_212809,1
cam000005_20240107_213309,1
cam000005_20240107_213809,1
cam000005_20240107_214309,1
cam000005_20240107_214810,1
cam000005_20240107_215310,1
cam000005_20240107_215811,1
cam000005_20240107_220311,1
cam000005_20240107_220812,1
cam000005_20240107_221312,1
cam000005_20240107_221812,1
cam000005_20240107_222312,1
cam000005_20240107_222812,1
cam000005_20240107_223312,1
cam000005_20240107_223813,1
cam000005_20240107_224313,1
cam000005_20240107_224813,1
cam000005_20240107_225313,1
cam000005_20240107_230000,1
cam000005_20240107_230501,1
cam000005_20240107_231001,1
cam000005_20240107_231501,1
cam000005_20240107_232002,1
cam000005_20240107_232503,1
cam000005_20240107_233003,1
cam000005_20240107_233503,1
cam000005_20240107_234004,1
cam000005_20240107_234505,1
cam000005_20240107_235005,1
cam000005_20240107_235505,1
cam000005_20240108_000005,1
cam000005_20240108_000505,1
cam000005_20240108_001005,1
cam000005_20240108_001505,1
cam000005_20240108_002006,1
cam000005_20240108_002506,1
cam000005_20240108_003006,1
cam000005_20240108_003506,1
cam000005_20240108_004006,1
cam000005_20240108_004506,1
cam000005_20240108_005007,1
cam000005_20240108_005507,1
cam000005_20240108_010009,1
cam000005_20240108_010506,1
cam000005_20240108_011142,1
cam000005_20240108_011643,1
cam000005_20240108_012143,1
cam000005_20240108_012643,1
cam000005_20240108_013144,1
cam000005_20240108_013644,1
cam000005_20240108_014144,1
cam000005_20240108_014644,1
cam000005_20240108_015145,1
cam000005_20240108_015646,1
cam000005_20240108_020147,1
cam000005_20240108_020647,1
cam000005_20240108_021147,1
cam000005_20240108_021647,1
cam000005_20240108_022147,1
cam000005_20240108_022648,1
cam000005_20240108_023148,1
cam000005_20240108_023648,1
cam000005_20240108_024148,1
cam000005_20240108_024648,1
cam000005_20240108_025148,1
cam000005_20240108_025649,1
cam000005_20240108_030150,1
cam000005_20240108_030650,1
cam000005_20240108_031150,1
cam000005_20240108_031651,1
cam000005_20240108_032151,1
cam000005_20240108_032651,1
cam000005_20240108_033151,1
cam000005_20240108_033651,1
cam000005_20240108_034152,1
cam000005_20240108_034652,1
cam000005_20240108_035152,1
cam000005_20240108_035652,1
cam000005_20240108_040152,1
cam000005_20240108_040652,1
cam000005_20240108_041153,1
cam000005_20240108_041653,1
cam000005_20240108_042155,1
cam000005_20240108_042655,1
cam000005_20240108_043155,1
cam000005_20240108_043656,1
cam000005_20240108_044156,1
cam000005_20240108_044656,1
cam000005_20240108_045156,1
cam000005_20240108_045657,1
cam000005_20240108_050157,1
cam000005_20240108_050657,1
cam000005_20240108_051157,1
cam000005_20240108_051657,1
cam000005_20240108_052158,1
cam000005_20240108_052659,1
cam000005_20240108_053200,1
cam000005_20240108_053700,1
cam000005_20240108_054200,1
cam000005_20240108_054700,1
cam000005_20240108_055200,1
cam000005_20240108_055700,1
cam000005_20240108_060201,1
cam000005_20240108_060701,1
cam000005_20240108_061201,1
cam000005_20240108_061701,1
cam000005_20240108_062201,1
cam000005_20240108_062702,1
cam000005_20240108_063202,1
cam000005_20240108_063703,1
cam000005_20240108_064203,1
cam000005_20240108_064704,1
cam000005_20240108_065204,1
cam000005_20240108_065704,1
cam000005_20240108_070204,1
cam000005_20240108_070705,1
cam000005_20240108_071205,1
cam000005_20240108_071705,1
cam000005_20240108_072205,1
cam000005_20240108_072705,1
cam000005_20240108_073205,1
cam000005_20240108_073706,1
cam000005_20240108_074206,1
cam000005_20240108_074706,1
cam000005_20240108_075207,1
cam000005_20240108_075708,1
cam000005_20240108_080208,1
cam000005_20240108_080708,1
cam000005_20240108_081208,1
cam000005_20240108_081708,1
cam000005_20240108_082209,1
cam000005_20240108_082709,1
cam000005_20240108_083209,1
cam000005_20240108_083709,1
cam000005_20240108_084209,1
cam000005_20240108_084709,1
cam000005_20240108_085209,1
cam000005_20240108_085710,1
cam000005_20240108_090210,1
cam000005_20240108_090710,1
cam000005_20240108_091210,1
cam000005_20240108_091710,1
cam000005_20240108_092211,1
cam000005_20240108_092711,1
cam000005_20240108_093211,1
cam000005_20240108_093711,1
cam000005_20240108_094211,1
cam000005_20240108_094712,1
cam000005_20240108_095212,1
cam000005_20240108_095712,1
cam000005_20240108_100212,1
cam000005_20240108_100712,1
cam000005_20240108_101212,1
cam000005_20240108_101713,1
cam000005_20240108_102213,1
cam000005_20240108_102713,1
cam000005_20240108_103213,1
cam000005_20240108_103713,1
cam000005_20240108_104213,1
cam000005_20240108_104714,1
cam000005_20240108_105214,1
cam000005_20240108_105714,1
cam000005_20240108_110214,1
cam000005_20240108_110714,1
cam000005_20240108_111215,1
cam000005_20240108_111715,1
cam000005_20240108_112216,1
cam000005_20240108_112716,1
cam000005_20240108_113216,1
cam000005_20240108_113716,1
cam000005_20240108_114217,1
cam000005_20240108_114717,1
cam000005_20240108_115217,1
cam000005_20240108_115717,1
cam000005_20240108_120217,1
cam000005_20240108_120717,1
cam000005_20240108_121218,1
cam000005_20240108_121837,1
cam000005_20240108_122338,1
cam000005_20240108_122838,1
cam000005_20240108_123338,1
cam000005_20240108_123838,1
cam000005_20240108_124339,1
cam000005_20240108_124839,1
cam000005_20240108_125339,1
cam000005_20240108_125839,1
cam000005_20240108_130339,1
cam000005_20240108_130840,1
cam000005_20240108_131340,1
cam000005_20240108_131840,1
cam000005_20240108_132340,1
cam000005_20240108_132840,1
cam000005_20240108_133341,1
cam000005_20240108_133841,1
cam000005_20240108_134341,1
cam000005_20240108_134841,1
cam000005_20240108_135341,1
cam000005_20240108_135841,1
cam000005_20240108_140342,1
cam000005_20240108_140842,1
cam000005_20240108_141342,1
cam000005_20240108_141842,1
cam000005_20240108_142342,1
cam000005_20240108_142843,1
cam000005_20240108_143343,1
cam000005_20240108_143843,1
cam000005_20240108_144343,1
cam000005_20240108_144843,1
cam000005_20240108_145343,1
cam000005_20240108_145845,1
cam000005_20240108_150345,1
cam000005_20240108_150845,1
cam000005_20240108_151346,1
cam000005_20240108_151846,1
cam000005_20240108_152346,1
cam000005_20240108_152847,1
cam000005_20240108_153347,1
cam000005_20240108_153847,1
cam000005_20240108_154347,1
cam000005_20240108_154847,1
cam000005_20240108_155347,1
cam000005_20240108_155848,1
cam000005_20240108_160348,1
cam000005_20240108_160848,1
cam000005_20240108_161348,1
cam000005_20240108_161848,1
cam000005_20240108_162348,1
cam000005_20240108_162849,1
cam000005_20240108_163349,1
cam000005_20240108_163849,1
cam000005_20240108_164349,1
cam000005_20240108_164849,1
cam000005_20240108_165349,1
cam000005_20240108_165850,1
cam000005_20240108_170350,1
cam000005_20240108_170850,1
cam000005_20240108_171352,1
cam000005_20240108_171852,1
cam000005_20240108_172352,1
cam000005_20240108_172852,1
cam000005_20240108_173352,1
cam000005_20240108_173852,1
cam000005_20240108_174353,1
cam000005_20240108_174853,1
cam000005_20240108_175353,1
cam000005_20240108_175853,1
cam000005_20240108_180353,1
cam000005_20240108_180854,1
cam000005_20240108_181354,1
cam000005_20240108_181855,1
cam000005_20240108_182356,1
cam000005_20240108_182856,1
cam000005_20240108_183356,1
cam000005_20240108_183856,1
cam000005_20240108_184356,1
cam000005_20240108_184856,1
cam000005_20240108_185356,1
cam000005_20240108_185856,1
cam000005_20240108_190356,1
cam000005_20240108_190857,1
cam000005_20240108_191357,1
cam000005_20240108_191857,1
cam000005_20240108_192357,1
cam000005_20240108_192857,1
cam000005_20240108_193357,1
cam000005_20240108_193858,1
cam000005_20240108_194358,1
cam000005_20240108_194858,1
cam000005_20240108_195358,1
cam000005_20240108_195858,1
cam000005_20240108_200358,1
cam000005_20240108_200858,1
cam000005_20240108_201358,1
cam000005_20240108_201858,1
cam000005_20240108_202358,1
cam000005_20240108_202859,1
cam000005_20240108_203359,1
cam000005_20240108_203859,1
cam000005_20240108_204359,1
cam000005_20240108_204859,1
cam000005_20240108_205359,1
cam000005_20240108_205900,1
cam000005_20240108_210400,1
cam000005_20240108_210900,1
cam000005_20240108_211400,1
cam000005_20240108_211900,1
cam000005_20240108_212400,1
cam000005_20240108_212901,1
cam000005_20240108_213401,1
cam000005_20240108_213901,1
cam000005_20240108_214401,1
cam000005_20240108_214901,1
cam000005_20240108_215402,1
cam000005_20240108_215902,1
cam000005_20240108_220402,1
cam000005_20240108_220902,1
cam000005_20240108_221402,1
cam000005_20240108_221902,1
cam000005_20240108_222403,1
cam000005_20240108_222903,1
cam000005_20240108_223403,1
cam000005_20240108_223903,1
cam000005_20240108_224403,1
cam000005_20240108_224903,1
cam000005_20240108_225404,1
cam000005_20240108_225904,1
cam000005_20240108_230404,1
cam000005_20240108_230904,1
cam000005_20240108_231404,1
cam000005_20240108_231905,1
cam000005_20240108_232405,1
cam000005_20240108_232905,1
cam000005_20240108_233406,1
cam000005_20240108_233906,1
cam000005_20240108_234406,1
cam000005_20240108_234906,1
cam000005_20240108_235406,1
cam000005_20240108_235907,1
cam000005_20240109_000407,1
cam000005_20240109_000907,1
cam000005_20240109_001407,1
cam000005_20240109_001907,1
cam000005_20240109_002408,1
cam000005_20240109_002909,1
cam000005_20240109_003409,1
cam000005_20240109_003909,1
cam000005_20240109_004409,1
cam000005_20240109_004910,1
cam000005_20240109_005410,1
cam000005_20240109_005910,1
cam000005_20240109_010410,1
cam000005_20240109_010910,1
cam000005_20240109_011410,1
cam000005_20240109_011910,1
cam000005_20240109_012411,1
cam000005_20240109_012911,1
cam000005_20240109_013411,1
cam000005_20240109_013911,1
cam000005_20240109_014413,1
cam000005_20240109_014914,1
cam000005_20240109_015414,1
cam000005_20240109_015914,1
cam000005_20240109_020414,1
cam000005_20240109_020914,1
cam000005_20240109_021415,1
cam000005_20240109_021915,1
cam000005_20240109_022415,1
cam000005_20240109_022915,1
cam000005_20240109_023415,1
cam000005_20240109_023915,1
cam000005_20240109_024416,1
cam000005_20240109_024916,1
cam000005_20240109_025416,1
cam000005_20240109_025916,1
cam000005_20240109_030418,1
cam000005_20240109_030919,1
cam000005_20240109_031419,1
cam000005_20240109_031919,1
cam000005_20240109_032419,1
cam000005_20240109_032919,1
cam000005_20240109_033420,1
cam000005_20240109_033920,1
cam000005_20240109_034420,1
cam000005_20240109_034920,1
cam000005_20240109_035420,1
cam000005_20240109_035920,1
cam000005_20240109_040420,1
cam000005_20240109_040922,1
cam000005_20240109_041422,1
cam000005_20240109_041923,1
cam000005_20240109_042424,1
cam000005_20240109_042924,1
cam000005_20240109_043425,1
cam000005_20240109_043925,1
cam000005_20240109_044425,1
cam000005_20240109_044925,1
cam000005_20240109_045425,1
cam000005_20240109_045925,1
cam000005_20240109_050425,1
cam000005_20240109_050926,1
cam000005_20240109_051427,1
cam000005_20240109_051927,1
cam000005_20240109_052427,1
cam000005_20240109_052927,1
cam000005_20240109_053427,1
cam000005_20240109_053927,1
cam000005_20240109_054428,1
cam000005_20240109_054928,1
cam000005_20240109_055428,1
cam000005_20240109_055928,1
cam000005_20240109_060428,1
cam000005_20240109_060929,1
cam000005_20240109_061429,1
cam000005_20240109_061930,1
cam000005_20240109_062431,1
cam000005_20240109_062931,1
cam000005_20240109_063431,1
cam000005_20240109_063931,1
cam000005_20240109_064431,1
cam000005_20240109_064931,1
cam000005_20240109_065432,1
cam000005_20240109_065932,1
cam000005_20240109_070432,1
cam000005_20240109_070932,1
cam000005_20240109_071432,1
cam000005_20240109_071932,1
cam000005_20240109_072433,1
cam000005_20240109_072933,1
cam000005_20240109_073433,1
cam000005_20240109_073935,1
cam000005_20240109_074435,1
cam000005_20240109_074936,1
cam000005_20240109_075436,1
cam000005_20240109_075937,1
cam000005_20240109_080437,1
cam000005_20240109_080937,1
cam000005_20240109_081437,1
cam000005_20240109_081937,1
cam000005_20240109_082437,1
cam000005_20240109_082938,1
cam000005_20240109_083438,1
cam000005_20240109_083938,1
cam000005_20240109_084439,1
cam000005_20240109_084939,1
cam000005_20240109_085439,1
cam000005_20240109_085940,1
cam000005_20240109_090440,1
cam000005_20240109_090940,1
cam000005_20240109_091440,1
cam000005_20240109_091940,1
cam000005_20240109_092440,1
cam000005_20240109_092941,1
cam000005_20240109_093441,1
cam000005_20240109_093941,1
cam000005_20240109_094441,1
cam000005_20240109_094943,1
cam000005_20240109_095443,1
cam000005_20240109_095943,1
cam000005_20240109_100443,1
cam000005_20240109_100943,1
cam000005_20240109_101444,1
cam000005_20240109_101944,1
cam000005_20240109_102444,1
cam000005_20240109_102944,1
cam000005_20240109_103444,1
cam000005_20240109_103944,1
cam000005_20240109_104445,1
cam000005_20240109_104945,1
cam000005_20240109_105445,1
cam000005_20240109_105945,1
cam000005_20240109_110445,1
cam000005_20240109_110945,1
cam000005_20240109_111446,1
cam000005_20240109_111947,1
cam000005_20240109_112448,1
cam000005_20240109_112948,1
cam000005_20240109_113448,1
cam000005_20240109_113948,1
cam000005_20240109_114448,1
cam000005_20240109_114948,1
cam000005_20240109_115448,1
cam000005_20240109_115949,1
cam000005_20240109_120449,1
cam000005_20240109_120949,1
cam000005_20240109_121449,1
cam000005_20240109_121949,1
cam000005_20240109_122449,1
cam000005_20240109_122950,1
cam000005_20240109_123450,1
cam000005_20240109_123950,1
cam000005_20240109_124450,1
cam000005_20240109_124950,1
cam000005_20240109_125450,1
cam000005_20240109_125951,1
cam000005_20240109_130451,1
cam000005_20240109_130951,1
cam000005_20240109_131451,1
cam000005_20240109_131951,1
cam000005_20240109_132451,1
cam000005_20240109_132952,1
cam000005_20240109_133452,1
cam000005_20240109_133952,1
cam000005_20240109_134452,1
cam000005_20240109_134952,1
cam000005_20240109_135453,1
cam000005_20240109_135953,1
cam000005_20240109_140453,1
cam000005_20240109_140953,1
cam000005_20240109_141453,1
cam000005_20240109_141953,1
cam000005_20240109_142455,1
cam000005_20240109_142955,1
cam000005_20240109_143455,1
cam000005_20240109_143955,1
cam000005_20240109_144455,1
cam000005_20240109_144955,1
cam000005_20240109_145456,1
cam000005_20240109_145956,1
cam000005_20240109_150456,1
cam000005_20240109_150956,1
cam000005_20240109_151457,1
cam000005_20240109_151957,1
cam000005_20240109_152457,1
cam000005_20240109_152959,1
cam000005_20240109_153459,1
cam000005_20240109_154000,1
cam000005_20240109_154500,1
cam000005_20240109_155000,1
cam000005_20240109_155500,1
cam000005_20240109_160000,1
cam000005_20240109_160501,1
cam000005_20240109_161003,1
cam000005_20240109_161504,1
cam000005_20240109_162004,1
cam000005_20240109_162504,1
cam000005_20240109_163004,1
cam000005_20240109_163504,1
cam000005_20240109_164005,1
cam000005_20240109_164505,1
cam000005_20240109_165005,1
cam000005_20240109_165505,1
cam000005_20240109_170006,1
cam000005_20240109_170507,1
cam000005_20240109_171007,1
cam000005_20240109_171508,1
cam000005_20240109_172009,1
cam000005_20240109_172511,1
cam000005_20240109_173012,1
cam000005_20240109_173513,1
cam000005_20240109_174013,1
cam000005_20240109_174514,1
cam000005_20240109_175015,1
cam000005_20240109_175516,1
cam000005_20240109_180017,1
cam000005_20240109_180518,1
cam000005_20240109_181019,1
cam000005_20240109_181520,1
cam000005_20240109_182021,1
cam000005_20240109_182522,1
cam000005_20240109_183022,1
cam000005_20240109_183523,1
cam000005_20240109_184023,1
cam000005_20240109_184523,1
cam000005_20240109_185023,1
cam000005_20240109_185523,1
cam000005_20240109_190023,1
cam000005_20240109_190524,1
cam000005_20240109_191024,1
cam000005_20240109_191524,1
cam000005_20240109_192024,1
cam000005_20240109_192524,1
cam000005_20240109_193025,1
cam000005_20240109_193525,1
cam000005_20240109_194025,1
cam000005_20240109_194525,1
cam000005_20240109_195025,1
cam000005_20240109_195525,1
cam000005_20240109_200026,1
cam000005_20240109_200526,1
cam000005_20240109_201026,1
cam000005_20240109_201526,1
cam000005_20240109_202026,1
cam000005_20240109_202526,1
cam000005_20240109_203027,1
cam000005_20240109_203527,1
cam000005_20240109_204028,1
cam000005_20240109_204528,1
cam000005_20240109_205028,1
cam000005_20240109_205529,1
cam000005_20240109_210029,1
cam000005_20240109_210529,1
cam000005_20240109_211029,1
cam000005_20240109_211529,1
cam000005_20240109_212030,1
cam000005_20240109_212531,1
cam000005_20240109_213031,1
cam000005_20240109_213531,1
cam000005_20240109_214032,1
cam000005_20240109_214532,1
cam000005_20240109_215032,1
cam000005_20240109_215532,1
cam000005_20240109_220033,1
cam000005_20240109_220533,1
cam000005_20240109_221033,1
cam000005_20240109_221533,1
cam000005_20240109_222033,1
cam000005_20240109_222533,1
cam000005_20240109_223033,1
cam000005_20240109_223534,1
cam000005_20240109_224034,1
cam000005_20240109_224534,1
cam000005_20240109_225034,1
cam000005_20240109_225534,1
cam000005_20240109_230034,1
cam000005_20240109_230535,1
cam000005_20240109_231035,1
cam000005_20240109_231535,1
cam000005_20240109_232035,1
cam000005_20240109_232535,1
cam000005_20240109_233035,1
cam000005_20240109_233535,1
cam000005_20240109_234036,1
cam000005_20240109_234536,1
cam000005_20240109_235036,1
cam000005_20240109_235536,1
cam000005_20240110_000036,1
cam000005_20240110_000537,1
cam000005_20240110_001037,1
cam000005_20240110_001537,1
cam000005_20240110_002037,1
cam000005_20240110_002537,1
cam000005_20240110_003037,1
cam000005_20240110_003537,1
cam000005_20240110_004038,1
cam000005_20240110_004538,1
cam000005_20240110_005038,1
cam000005_20240110_005538,1
cam000005_20240110_010038,1
cam000005_20240110_010540,1
cam000005_20240110_011040,1
cam000005_20240110_011540,1
cam000005_20240110_012040,1
cam000005_20240110_012540,1
cam000005_20240110_013041,1
cam000005_20240110_013541,1
cam000005_20240110_014041,1
cam000005_20240110_014541,1
cam000005_20240110_015041,1
cam000005_20240110_015542,1
cam000005_20240110_020043,1
cam000005_20240110_020543,1
cam000005_20240110_021044,1
cam000005_20240110_021544,1
cam000005_20240110_022044,1
cam000005_20240110_022544,1
cam000005_20240110_023045,1
cam000005_20240110_023545,1
cam000005_20240110_024045,1
cam000005_20240110_024545,1
cam000005_20240110_025045,1
cam000005_20240110_025545,1
cam000005_20240110_030045,1
cam000005_20240110_030546,1
cam000005_20240110_031046,1
cam000005_20240110_031548,1
cam000005_20240110_032048,1
cam000005_20240110_032548,1
cam000005_20240110_033048,1
cam000005_20240110_033549,1
cam000005_20240110_034049,1
cam000005_20240110_034549,1
cam000005_20240110_035049,1
cam000005_20240110_035550,1
cam000005_20240110_040050,1
cam000005_20240110_040550,1
cam000005_20240110_041050,1
cam000005_20240110_041550,1
cam000005_20240110_042052,1
cam000005_20240110_042552,1
cam000005_20240110_043052,1
cam000005_20240110_043552,1
cam000005_20240110_044052,1
cam000005_20240110_044553,1
cam000005_20240110_045053,1
cam000005_20240110_045553,1
cam000005_20240110_050053,1
cam000005_20240110_050553,1
cam000005_20240110_051054,1
cam000005_20240110_051554,1
cam000005_20240110_052054,1
cam000005_20240110_052556,1
cam000005_20240110_053056,1
cam000005_20240110_053556,1
cam000005_20240110_054056,1
cam000005_20240110_054556,1
cam000005_20240110_055057,1
cam000005_20240110_055557,1
cam000005_20240110_060057,1
cam000005_20240110_060557,1
cam000005_20240110_061057,1
cam000005_20240110_061557,1
cam000005_20240110_062058,1
cam000005_20240110_062558,1
cam000005_20240110_063059,1
cam000005_20240110_063600,1
cam000005_20240110_064100,1
cam000005_20240110_064600,1
cam000005_20240110_065100,1
cam000005_20240110_065600,1
cam000005_20240110_070101,1
cam000005_20240110_070601,1
cam000005_20240110_071101,1
cam000005_20240110_071601,1
cam000005_20240110_072101,1
cam000005_20240110_072602,1
cam000005_20240110_073102,1
cam000005_20240110_073603,1
cam000005_20240110_074103,1
cam000005_20240110_074604,1
cam000005_20240110_075104,1
cam000005_20240110_080044,1
cam000005_20240110_080544,1
cam000005_20240110_081044,1
cam000005_20240110_081544,1
cam000005_20240110_082044,1
cam000005_20240110_082545,1
cam000005_20240110_083045,1
cam000005_20240110_083545,1
cam000005_20240110_084045,1
cam000005_20240110_084545,1
cam000005_20240110_085045,1
cam000005_20240110_085549,1
cam000005_20240110_090046,1
cam000005_20240110_090546,1
cam000005_20240110_091046,1
cam000005_20240110_091546,1
cam000005_20240110_092046,1
cam000005_20240110_092546,1
cam000005_20240110_093047,1
cam000005_20240110_093547,1
cam000005_20240110_094047,1
cam000005_20240110_094547,1
cam000005_20240110_095047,1
cam000005_20240110_095547,1
cam000005_20240110_100048,1
cam000005_20240110_100548,1
cam000005_20240110_101048,1
cam000005_20240110_101549,1
cam000005_20240110_102049,1
cam000005_20240110_102549,1
cam000005_20240110_103049,1
cam000005_20240110_103549,1
cam000005_20240110_104050,1
cam000005_20240110_104550,1
cam000005_20240110_105051,1
cam000005_20240110_105551,1
cam000005_20240110_110051,1
cam000005_20240110_110551,1
cam000005_20240110_111051,1
cam000005_20240110_111551,1
cam000005_20240110_112051,1
cam000005_20240110_112552,1
cam000005_20240110_113052,1
