CAM001_20240125_001011.mp4,1
CAM001_20240125_001511.mp4,0
CAM001_20240125_011511.mp4,1
CAM001_20240125_235911.mp4,1
CAM002_20240125_000000.mp4,1
CAM002_20240125_002011.mp4,1
CAM002_20240125_022611.mp4,0
CAM002_20240125_235911.mp4,0
